expense_id,restaurant_id,exp_date,bills,vendors,wage_advances,repairs,sundries,total_expense
10331,29,2024-04-20,315.4,40.66,720.01,1895.32,85.46,3056.85
10332,29,2024-04-21,743.67,93.27,721.9,596.6,11.79,2167.23
10333,29,2024-04-22,708.23,161.55,533.81,1902.1,70.22,3375.91
10334,29,2024-04-23,296.29,55.31,309.71,91.74,73.3,826.35
10335,29,2024-04-24,641.22,72.69,141.98,249.52,12.55,1117.96
10336,29,2024-04-25,568.02,2.21,983.59,498.83,66.55,2119.2
10337,29,2024-04-26,505.88,10.72,745.78,1889.66,54.25,3206.29
10338,29,2024-04-27,444.65,145.17,12.98,1124.7,10.07,1737.57
10339,29,2024-04-28,999.06,136.58,661.59,1256.81,80.5,3134.54
10340,29,2024-04-29,507.95,35.93,405.11,1239.9,90.05,2278.94
10341,29,2024-04-30,719.22,168.11,262.05,482.22,88.89,1720.49
10342,29,2024-05-01,921.98,36.88,379.6,928.73,20.49,2287.68
10343,29,2024-05-02,511.39,26.17,60.0,375.97,74.75,1048.28
10344,29,2024-05-03,701.64,163.78,911.17,738.35,19.58,2534.52
10345,29,2024-05-04,611.79,93.04,375.24,1550.54,85.93,2716.54
10346,29,2024-05-05,980.95,98.12,382.21,1613.83,39.48,3114.59
10347,29,2024-05-06,567.49,101.69,78.83,1810.77,45.55,2604.33
10348,29,2024-05-07,695.78,35.65,710.91,1103.65,58.51,2604.5
10349,29,2024-05-08,0.25,85.91,974.41,114.92,24.3,1199.79
10350,29,2024-05-09,181.85,58.72,811.45,289.71,68.73,1410.46
10351,29,2024-05-10,190.66,61.13,326.65,695.99,77.55,1351.98
10352,29,2024-05-11,24.41,40.63,828.96,849.06,72.91,1815.97
10353,29,2024-05-12,35.19,166.57,515.97,1745.31,37.33,2500.37
10354,29,2024-05-13,731.3,149.73,100.21,951.36,31.66,1964.26
10355,29,2024-05-14,37.81,139.88,460.19,1105.66,75.5,1819.04
10356,29,2024-05-15,989.55,20.46,96.61,1436.62,40.06,2583.3
10357,29,2024-05-16,639.8,74.13,98.79,458.67,40.73,1312.12
10358,29,2024-05-17,201.92,117.35,381.94,415.47,93.45,1210.13
10359,29,2024-05-18,904.11,118.41,937.85,1142.89,50.47,3153.73
10360,29,2024-05-19,328.78,0.31,525.94,1021.23,61.72,1937.98
10361,29,2024-05-20,370.0,104.05,811.13,933.2,53.58,2271.96
10362,29,2024-05-21,103.98,158.1,396.48,1074.37,91.14,1824.07
10363,29,2024-05-22,544.34,175.73,977.46,180.66,5.97,1884.16
10364,29,2024-05-23,224.56,151.8,244.24,1346.03,13.8,1980.43
10365,29,2024-05-24,395.97,17.5,216.02,794.18,28.52,1452.19
10366,29,2024-05-25,126.49,75.61,468.97,1535.52,8.89,2215.48
10367,29,2024-05-26,231.72,59.73,319.58,1955.74,63.53,2630.3
10368,29,2024-05-27,9.06,109.63,257.16,812.86,29.68,1218.39
10369,29,2024-05-28,910.47,156.61,729.32,1586.77,4.9,3388.07
10370,29,2024-05-29,972.55,152.32,342.21,1276.9,15.84,2759.82
10371,29,2024-05-30,581.55,169.03,245.5,1621.91,49.39,2667.38
10372,29,2024-05-31,459.26,112.73,160.77,1451.18,19.14,2203.08
10373,29,2024-06-01,850.9,75.56,155.48,971.5,10.65,2064.09
10374,29,2024-06-02,734.06,80.28,764.3,1989.02,55.68,3623.34
10375,29,2024-06-03,101.38,41.59,269.84,50.54,50.67,514.02
10376,29,2024-06-04,882.36,187.52,144.87,1940.74,60.52,3216.01
10377,29,2024-06-05,742.85,43.43,454.61,616.53,29.43,1886.85
10378,29,2024-06-06,203.65,93.21,959.72,1573.77,45.29,2875.64
10379,29,2024-06-07,846.46,32.61,30.38,1626.95,37.11,2573.51
10380,29,2024-06-08,127.62,25.55,908.08,1131.18,55.08,2247.51
10381,29,2024-06-09,253.42,69.78,264.06,475.09,95.11,1157.46
10382,29,2024-06-10,770.71,92.7,569.05,1441.4,26.12,2899.98
10383,29,2024-06-11,173.05,91.58,742.06,621.1,25.1,1652.89
10384,29,2024-06-12,749.26,9.12,707.01,328.29,68.8,1862.48
10385,29,2024-06-13,618.69,78.35,933.09,287.23,48.69,1966.05
10386,29,2024-06-14,392.08,100.29,237.35,383.52,38.06,1151.3
10387,29,2024-06-15,339.41,143.0,239.19,344.63,15.57,1081.8
10388,29,2024-06-16,530.58,39.51,690.29,1280.99,42.31,2583.68
10389,29,2024-06-17,6.88,40.47,392.48,1932.76,5.36,2377.95
10390,29,2024-06-18,616.22,86.53,705.59,846.6,35.48,2290.42
10391,29,2024-06-19,870.15,103.06,796.37,1459.55,30.48,3259.61
10392,29,2024-06-20,98.16,123.45,759.2,1164.91,59.79,2205.51
10393,29,2024-06-21,709.79,77.86,782.6,1279.84,26.49,2876.58
10394,29,2024-06-22,648.82,162.32,473.62,653.57,34.75,1973.08
10395,29,2024-06-23,889.22,174.47,70.26,536.49,95.4,1765.84
10396,29,2024-06-24,52.99,13.92,107.31,730.09,8.71,913.02
10397,29,2024-06-25,612.37,185.63,554.32,237.4,33.46,1623.18
10398,29,2024-06-26,245.49,48.3,7.35,1091.52,94.23,1486.89
10399,29,2024-06-27,465.44,38.38,595.22,738.25,24.22,1861.51
10400,29,2024-06-28,361.21,152.3,466.69,723.11,4.15,1707.46
10401,29,2024-06-29,769.76,107.96,263.9,938.59,97.05,2177.26
10402,29,2024-06-30,725.74,51.85,117.16,314.74,34.05,1243.54
10403,29,2024-07-01,753.02,56.94,3.44,1751.22,70.14,2634.76
10404,29,2024-07-02,348.89,54.95,14.56,1543.49,82.13,2044.02
10405,29,2024-07-03,982.16,85.23,691.68,1791.5,79.32,3629.89
10406,29,2024-07-04,651.88,106.59,344.23,735.71,33.62,1872.03
10407,29,2024-07-05,922.59,170.18,201.56,885.48,85.07,2264.88
10408,29,2024-07-06,881.66,117.88,635.21,1655.37,15.23,3305.35
10409,29,2024-07-07,168.08,100.96,29.5,1138.58,63.59,1500.71
10410,29,2024-07-08,507.25,151.46,671.38,1784.78,97.81,3212.68
10411,29,2024-07-09,160.83,25.84,140.22,1431.71,19.39,1777.99
10412,29,2024-07-10,244.31,147.8,552.73,327.83,88.23,1360.9
10413,29,2024-07-11,479.17,176.15,171.82,541.83,97.85,1466.82
10414,29,2024-07-12,332.35,114.97,386.06,1256.6,23.71,2113.69
10415,29,2024-07-13,615.42,63.05,309.14,1875.09,95.36,2958.06
10416,29,2024-07-14,856.41,62.3,80.12,1723.86,71.29,2793.98
10417,29,2024-07-15,194.45,133.01,930.08,618.98,21.39,1897.91
10418,29,2024-07-16,476.76,191.04,892.74,1805.03,11.88,3377.45
10419,29,2024-07-17,345.02,31.58,360.95,1980.42,36.47,2754.44
10420,29,2024-07-18,880.59,128.51,478.43,1570.61,29.18,3087.32
10421,29,2024-07-19,713.31,108.98,77.79,1806.92,26.0,2733.0
10422,29,2024-07-20,678.48,62.28,915.7,243.45,16.17,1916.08
10423,29,2024-07-21,460.33,66.96,475.56,1935.52,78.82,3017.19
10424,29,2024-07-22,898.44,37.87,833.96,598.85,2.55,2371.67
10425,29,2024-07-23,487.87,119.44,845.18,499.2,96.86,2048.55
10426,29,2024-07-24,582.64,141.96,358.64,1444.5,59.2,2586.94
10427,29,2024-07-25,371.26,180.7,812.64,1523.75,17.13,2905.48
10428,29,2024-07-26,369.36,187.36,748.23,1978.64,54.04,3337.63
10429,29,2024-07-27,894.6,118.67,265.03,1547.42,6.49,2832.21
10430,29,2024-07-28,747.96,67.44,390.52,764.43,24.28,1994.63
10431,29,2024-07-29,884.61,139.11,829.9,186.61,53.89,2094.12
10432,29,2024-07-30,160.74,188.33,502.88,1399.58,90.65,2342.18
10433,29,2024-07-31,78.56,98.87,241.31,1122.05,88.75,1629.54
10434,29,2024-08-01,794.23,191.97,291.78,459.64,41.07,1778.69
10435,29,2024-08-02,466.8,112.92,939.07,1868.79,33.17,3420.75
10436,29,2024-08-03,188.33,157.71,266.64,1468.42,20.48,2101.58
10437,29,2024-08-04,875.7,11.23,11.07,1286.91,59.49,2244.4
10438,29,2024-08-05,116.49,19.65,358.53,1757.68,33.78,2286.13
10439,29,2024-08-06,277.12,183.95,888.51,386.69,80.79,1817.06
10440,29,2024-08-07,939.38,8.14,332.15,465.3,39.4,1784.37
10441,29,2024-08-08,938.7,85.69,617.38,1264.46,24.26,2930.49
10442,29,2024-08-09,684.54,194.29,551.38,1453.62,67.51,2951.34
10443,29,2024-08-10,291.0,140.33,8.4,1790.36,70.81,2300.9
10444,29,2024-08-11,247.64,124.64,540.61,469.6,47.3,1429.79
10445,29,2024-08-12,617.13,27.45,447.96,1679.0,19.91,2791.45
10446,29,2024-08-13,75.04,55.47,140.79,521.86,86.43,879.59
10447,29,2024-08-14,195.05,134.16,209.59,1925.49,69.19,2533.48
10448,29,2024-08-15,144.0,139.98,447.6,1613.44,33.87,2378.89
10449,29,2024-08-16,85.23,21.34,625.46,611.54,70.93,1414.5
10450,29,2024-08-17,831.69,185.34,120.14,829.53,26.63,1993.33
10451,29,2024-08-18,189.06,189.63,451.15,1204.98,75.36,2110.18
10452,29,2024-08-19,972.32,82.92,263.26,673.28,96.61,2088.39
10453,29,2024-08-20,46.4,116.93,254.18,1722.3,72.83,2212.64
10454,29,2024-08-21,813.16,49.38,428.81,391.59,51.95,1734.89
10455,29,2024-08-22,23.74,20.23,847.89,718.94,68.13,1678.93
10456,29,2024-08-23,985.89,15.4,219.96,1588.79,43.88,2853.92
10457,29,2024-08-24,493.14,187.99,282.53,1563.23,5.96,2532.85
10458,29,2024-08-25,51.22,176.89,482.99,1413.99,4.18,2129.27
10459,29,2024-08-26,245.69,34.81,999.16,1992.87,56.34,3328.87
10460,29,2024-08-27,238.95,119.72,283.63,1872.76,55.26,2570.32
10461,29,2024-08-28,817.18,187.54,793.66,1827.71,34.4,3660.49
10462,29,2024-08-29,904.69,150.81,814.75,517.02,32.12,2419.39
10463,29,2024-08-30,800.33,195.03,333.2,665.13,32.89,2026.58
10464,29,2024-08-31,164.44,180.99,660.6,442.69,71.7,1520.42
10465,29,2024-09-01,8.84,103.4,371.86,360.44,57.43,901.97
10466,29,2024-09-02,503.21,58.39,756.09,290.7,55.04,1663.43
10467,29,2024-09-03,775.94,65.25,369.72,1664.63,84.64,2960.18
10468,29,2024-09-04,685.69,17.63,415.11,956.32,13.42,2088.17
10469,29,2024-09-05,46.2,47.01,631.5,843.88,5.19,1573.78
10470,29,2024-09-06,517.52,39.1,244.62,304.55,86.64,1192.43
10471,29,2024-09-07,44.73,44.4,171.02,978.64,28.91,1267.7
10472,29,2024-09-08,236.8,174.12,515.29,22.48,67.77,1016.46
10473,29,2024-09-09,646.23,132.42,201.38,1866.73,60.71,2907.47
10474,29,2024-09-10,443.98,64.99,425.5,732.96,16.04,1683.47
10475,29,2024-09-11,719.7,152.67,5.66,1460.34,40.51,2378.88
10476,29,2024-09-12,959.82,135.65,171.24,1633.55,53.96,2954.22
10477,29,2024-09-13,924.1,36.14,539.8,1597.72,15.27,3113.03
10478,29,2024-09-14,723.27,140.53,432.18,834.56,70.32,2200.86
10479,29,2024-09-15,774.63,58.42,513.54,977.13,89.3,2413.02
10480,29,2024-09-16,419.14,0.86,27.64,1327.92,1.75,1777.31
10481,29,2024-09-17,791.79,28.94,519.77,682.13,16.86,2039.49
10482,29,2024-09-18,144.38,74.05,420.4,1911.28,98.99,2649.1
10483,29,2024-09-19,397.22,51.44,76.0,660.81,69.04,1254.51
10484,29,2024-09-20,666.04,69.38,492.2,1123.5,50.17,2401.29
10485,29,2024-09-21,55.76,163.95,546.46,427.26,12.73,1206.16
10486,29,2024-09-22,740.16,127.41,264.83,393.56,54.62,1580.58
10487,29,2024-09-23,867.23,96.16,675.73,815.8,13.91,2468.83
10488,29,2024-09-24,603.47,148.44,701.98,670.87,20.48,2145.24
10489,29,2024-09-25,155.67,190.66,610.12,660.77,89.08,1706.3
10490,29,2024-09-26,335.21,139.08,735.47,595.97,51.68,1857.41
10491,29,2024-09-27,133.97,184.65,980.69,895.13,12.78,2207.22
10492,29,2024-09-28,596.97,124.21,738.92,1191.45,65.17,2716.72
10493,29,2024-09-29,260.86,168.73,472.07,734.57,48.83,1685.06
10494,29,2024-09-30,847.5,128.97,685.98,1815.84,97.61,3575.9
10495,29,2024-10-01,657.26,46.95,74.56,416.32,78.51,1273.6
10496,29,2024-10-02,999.24,114.46,633.26,1844.62,50.78,3642.36
10497,29,2024-10-03,252.9,162.12,815.84,1945.59,12.8,3189.25
10498,29,2024-10-04,981.62,148.86,468.11,1353.7,64.05,3016.34
10499,29,2024-10-05,108.5,8.22,838.57,1359.39,18.36,2333.04
10500,29,2024-10-06,243.73,183.77,740.72,1081.27,71.44,2320.93
10501,29,2024-10-07,557.58,155.4,246.41,891.72,69.68,1920.79
10502,29,2024-10-08,209.84,42.73,881.59,996.42,80.08,2210.66
10503,29,2024-10-09,407.95,25.71,393.24,447.44,78.72,1353.06
10504,29,2024-10-10,652.43,181.6,646.68,1254.28,26.79,2761.78
10505,29,2024-10-11,125.21,100.54,950.27,205.78,87.86,1469.66
10506,29,2024-10-12,981.9,57.34,591.24,1276.25,75.57,2982.3
10507,29,2024-10-13,533.58,105.79,458.1,1981.07,33.16,3111.7
10508,29,2024-10-14,282.49,28.05,411.91,1803.02,19.02,2544.49
10509,29,2024-10-15,493.27,77.09,628.88,222.91,99.97,1522.12
10510,29,2024-10-16,649.43,59.05,681.25,1961.45,53.14,3404.32
10511,29,2024-10-17,122.98,167.04,207.77,1621.19,42.97,2161.95
10512,29,2024-10-18,191.87,139.59,284.95,675.27,70.46,1362.14
10513,29,2024-10-19,519.89,29.35,907.69,36.04,61.48,1554.45
10514,29,2024-10-20,341.48,167.21,973.4,261.68,40.15,1783.92
10515,29,2024-10-21,323.81,85.72,198.86,864.5,27.42,1500.31
10516,29,2024-10-22,510.06,117.72,559.3,1089.63,37.95,2314.66
10517,29,2024-10-23,211.09,130.94,436.76,1470.35,56.32,2305.46
10518,29,2024-10-24,606.61,49.79,948.84,84.62,30.94,1720.8
10519,29,2024-10-25,175.02,91.23,839.61,1682.42,56.28,2844.56
10520,29,2024-10-26,2.29,11.6,576.41,1282.8,43.27,1916.37
10521,29,2024-10-27,234.49,148.42,801.4,839.54,55.27,2079.12
10522,29,2024-10-28,614.16,99.84,119.49,588.55,5.33,1427.37
10523,29,2024-10-29,589.64,196.03,414.77,1945.66,7.99,3154.09
10524,29,2024-10-30,234.82,65.96,349.47,1835.25,4.23,2489.73
10525,29,2024-10-31,154.37,12.12,414.49,1280.31,65.87,1927.16
10526,29,2024-11-01,976.29,144.38,529.8,207.25,32.52,1890.24
10527,29,2024-11-02,806.67,86.11,357.39,1871.18,1.6,3122.95
10528,29,2024-11-03,823.87,106.44,642.3,735.75,69.16,2377.52
10529,29,2024-11-04,417.29,170.73,27.28,1930.74,9.37,2555.41
10530,29,2024-11-05,971.94,180.21,885.69,1166.6,50.2,3254.64
10531,29,2024-11-06,233.16,63.39,979.21,1841.96,10.97,3128.69
10532,29,2024-11-07,995.17,178.02,72.08,1747.76,39.44,3032.47
10533,29,2024-11-08,586.05,143.64,967.05,482.7,72.11,2251.55
10534,29,2024-11-09,548.01,106.04,262.13,943.11,82.05,1941.34
10535,29,2024-11-10,793.27,148.44,766.64,1471.86,48.8,3229.01
10536,29,2024-11-11,997.58,120.14,679.12,1993.25,47.45,3837.54
10537,29,2024-11-12,487.87,9.44,171.76,1900.87,91.9,2661.84
10538,29,2024-11-13,622.82,190.84,962.5,1071.32,94.63,2942.11
10539,29,2024-11-14,325.03,127.44,715.09,1905.89,21.44,3094.89
10540,29,2024-11-15,984.92,46.39,125.34,1302.45,94.07,2553.17
10541,29,2024-11-16,859.44,122.22,271.24,1262.48,3.54,2518.92
10542,29,2024-11-17,783.0,197.47,873.15,917.57,14.8,2785.99
10543,29,2024-11-18,490.43,63.36,677.07,74.67,10.22,1315.75
10544,29,2024-11-19,341.66,147.92,941.67,1949.41,41.19,3421.85
10545,29,2024-11-20,42.69,51.78,687.39,1513.07,90.03,2384.96
10546,29,2024-11-21,171.06,48.12,577.5,559.0,49.63,1405.31
10547,29,2024-11-22,142.27,127.83,641.22,1737.02,69.4,2717.74
10548,29,2024-11-23,683.09,27.67,189.39,1957.26,14.54,2871.95
10549,29,2024-11-24,916.41,177.56,686.86,1543.1,70.13,3394.06
10550,29,2024-11-25,487.23,18.95,733.89,144.85,96.74,1481.66
10551,29,2024-11-26,510.17,196.66,834.23,1657.82,14.61,3213.49
10552,29,2024-11-27,733.4,155.95,540.17,1299.17,80.07,2808.76
10553,29,2024-11-28,92.65,85.64,795.17,1920.74,76.43,2970.63
10554,29,2024-11-29,749.96,99.81,349.47,1561.99,28.08,2789.31
10555,29,2024-11-30,895.6,2.78,78.15,1055.26,86.91,2118.7
10556,29,2024-12-01,86.24,170.16,412.45,1692.32,20.59,2381.76
10557,29,2024-12-02,827.3,66.71,131.53,234.28,87.54,1347.36
10558,29,2024-12-03,135.53,123.38,363.9,513.64,21.45,1157.9
10559,29,2024-12-04,281.14,181.14,326.55,1830.02,8.97,2627.82
10560,29,2024-12-05,443.17,28.72,35.01,741.5,27.94,1276.34
10561,29,2024-12-06,245.74,101.43,224.8,525.61,34.63,1132.21
10562,29,2024-12-07,535.55,24.93,86.8,1560.2,81.87,2289.35
10563,29,2024-12-08,578.29,86.06,796.56,883.98,25.38,2370.27
10564,29,2024-12-09,972.03,60.65,822.05,12.54,63.89,1931.16
10565,29,2024-12-10,342.22,118.63,908.8,1338.89,67.0,2775.54
10566,29,2024-12-11,686.91,171.27,437.45,718.7,6.34,2020.67
10567,29,2024-12-12,569.99,8.22,489.27,47.78,31.24,1146.5
10568,29,2024-12-13,491.03,76.62,63.14,582.52,87.84,1301.15
10569,29,2024-12-14,90.07,172.67,396.23,1504.35,29.17,2192.49
10570,29,2024-12-15,44.93,154.58,443.44,1492.27,90.92,2226.14
10571,29,2024-12-16,937.58,88.08,698.77,1351.33,17.62,3093.38
10572,29,2024-12-17,940.93,147.76,355.05,935.44,26.07,2405.25
10573,29,2024-12-18,860.55,166.85,594.76,933.79,83.06,2639.01
10574,29,2024-12-19,873.02,190.87,778.01,129.82,13.37,1985.09
10575,29,2024-12-20,689.82,43.58,159.37,712.32,82.9,1687.99
10576,29,2024-12-21,697.03,56.87,986.87,1900.81,23.8,3665.38
10577,29,2024-12-22,833.62,96.92,466.39,296.07,85.57,1778.57
10578,29,2024-12-23,157.19,10.26,866.68,1142.6,55.89,2232.62
10579,29,2024-12-24,125.43,34.0,460.68,740.03,6.88,1367.02
10580,29,2024-12-25,330.8,58.28,551.72,854.06,46.96,1841.82
10581,29,2024-12-26,272.28,89.75,563.13,1200.25,32.73,2158.14
10582,29,2024-12-27,383.06,12.21,679.49,757.92,23.71,1856.39
10583,29,2024-12-28,900.78,19.51,546.81,1298.79,89.04,2854.93
10584,29,2024-12-29,691.24,27.96,60.33,1938.56,23.09,2741.18
10585,29,2024-12-30,39.82,191.06,501.44,420.38,5.5,1158.2
10586,30,2024-01-01,203.65,31.07,635.55,925.44,13.81,1809.52
10587,30,2024-01-02,407.21,176.67,220.12,1101.49,23.75,1929.24
10588,30,2024-01-03,750.26,70.51,464.16,1174.26,82.55,2541.74
10589,30,2024-01-04,220.45,187.58,961.05,673.15,48.31,2090.54
10590,30,2024-01-05,583.59,1.76,176.22,1729.9,44.85,2536.32
10591,30,2024-01-06,877.32,38.98,780.63,1594.49,71.74,3363.16
10592,30,2024-01-07,110.19,169.89,33.92,681.58,84.9,1080.48
10593,30,2024-01-08,660.51,173.7,482.86,1435.79,60.93,2813.79
10594,30,2024-01-09,590.7,31.97,13.42,1544.51,68.87,2249.47
10595,30,2024-01-10,879.46,165.31,959.95,1568.93,2.28,3575.93
10596,30,2024-01-11,71.58,17.83,754.92,1379.99,81.24,2305.56
10597,30,2024-01-12,355.71,40.55,424.85,915.17,55.28,1791.56
10598,30,2024-01-13,260.27,103.91,31.73,1685.84,2.68,2084.43
10599,30,2024-01-14,761.88,5.12,179.55,1504.44,22.22,2473.21
10600,30,2024-01-15,765.39,63.69,49.99,1559.38,70.69,2509.14
10601,30,2024-01-16,170.11,142.46,8.15,638.66,59.45,1018.83
10602,30,2024-01-17,53.93,25.75,28.84,591.13,97.91,797.56
10603,30,2024-01-18,128.71,143.1,49.1,1920.91,14.18,2256.0
10604,30,2024-01-19,901.92,97.47,236.55,438.34,77.78,1752.06
10605,30,2024-01-20,758.54,67.92,420.71,920.57,97.57,2265.31
10606,30,2024-01-21,199.92,126.59,241.87,1042.71,2.06,1613.15
10607,30,2024-01-22,291.98,131.62,627.36,1083.68,47.06,2181.7
10608,30,2024-01-23,933.44,151.38,552.46,539.58,12.48,2189.34
10609,30,2024-01-24,487.63,133.53,214.38,1296.46,50.86,2182.86
10610,30,2024-01-25,866.92,41.15,144.23,1597.57,58.83,2708.7
10611,30,2024-01-26,746.07,123.5,206.21,1462.25,43.53,2581.56
10612,30,2024-01-27,568.04,190.55,280.03,889.31,81.37,2009.3
10613,30,2024-01-28,760.25,121.13,641.86,831.59,40.37,2395.2
10614,30,2024-01-29,405.46,31.85,388.56,553.39,27.01,1406.27
10615,30,2024-01-30,131.02,87.12,410.43,554.22,41.23,1224.02
10616,30,2024-01-31,562.06,67.95,154.72,355.87,64.47,1205.07
10617,30,2024-02-01,105.66,187.71,784.53,692.05,58.08,1828.03
10618,30,2024-02-02,300.18,48.24,8.67,449.87,70.99,877.95
10619,30,2024-02-03,497.82,143.13,395.5,1056.98,20.74,2114.17
10620,30,2024-02-04,896.2,10.02,638.65,109.31,27.11,1681.29
10621,30,2024-02-05,695.75,25.32,335.86,1602.31,35.97,2695.21
10622,30,2024-02-06,182.29,100.98,506.79,1756.53,27.87,2574.46
10623,30,2024-02-07,236.19,142.28,845.71,1322.93,33.58,2580.69
10624,30,2024-02-08,12.58,193.21,162.21,303.5,56.03,727.53
10625,30,2024-02-09,107.33,101.31,937.7,549.3,34.4,1730.04
10626,30,2024-02-10,212.18,36.08,101.04,1393.44,5.6,1748.34
10627,30,2024-02-11,904.6,176.13,981.76,1404.56,80.15,3547.2
10628,30,2024-02-12,608.3,91.92,269.57,1944.18,97.54,3011.51
10629,30,2024-02-13,349.86,54.52,46.98,338.5,54.1,843.96
10630,30,2024-02-14,497.21,62.24,289.27,1118.22,97.16,2064.1
10631,30,2024-02-15,258.47,88.82,156.43,1213.43,20.03,1737.18
10632,30,2024-02-16,50.54,133.85,525.49,1233.69,99.16,2042.73
10633,30,2024-02-17,757.3,130.43,981.66,269.09,19.45,2157.93
10634,30,2024-02-18,586.65,102.55,526.34,152.89,43.64,1412.07
10635,30,2024-02-19,528.81,102.24,793.08,1285.55,73.18,2782.86
10636,30,2024-02-20,546.6,0.2,139.86,1968.4,80.5,2735.56
10637,30,2024-02-21,190.93,118.5,333.87,1889.18,91.53,2624.01
10638,30,2024-02-22,134.73,165.95,945.69,379.69,64.58,1690.64
10639,30,2024-02-23,142.25,74.62,251.36,1641.46,95.5,2205.19
10640,30,2024-02-24,570.5,89.49,588.83,990.33,85.06,2324.21
10641,30,2024-02-25,363.08,58.14,805.84,774.2,52.76,2054.02
10642,30,2024-02-26,227.06,48.57,708.22,1601.6,40.5,2625.95
10643,30,2024-02-27,937.73,27.97,49.89,1959.09,8.41,2983.09
10644,30,2024-02-28,580.33,148.27,674.42,123.62,62.52,1589.16
10645,30,2024-02-29,71.63,160.03,185.95,394.79,85.56,897.96
10646,30,2024-03-01,25.14,135.98,731.39,1344.14,49.26,2285.91
10647,30,2024-03-02,663.71,21.78,542.26,1443.22,45.33,2716.3
10648,30,2024-03-03,700.72,146.01,841.29,709.34,14.35,2411.71
10649,30,2024-03-04,655.0,90.9,447.74,1070.5,1.47,2265.61
10650,30,2024-03-05,708.19,156.24,351.68,1653.47,32.49,2902.07
10651,30,2024-03-06,89.11,188.85,340.77,855.82,41.14,1515.69
10652,30,2024-03-07,333.97,117.1,896.95,645.11,48.91,2042.04
10653,30,2024-03-08,878.01,159.43,962.81,1977.93,8.54,3986.72
10654,30,2024-03-09,146.42,10.0,563.78,681.25,8.0,1409.45
10655,30,2024-03-10,371.18,108.02,860.77,983.39,21.35,2344.71
10656,30,2024-03-11,662.38,74.42,743.13,1922.96,56.63,3459.52
10657,30,2024-03-12,940.52,53.43,557.71,365.41,9.4,1926.47
10658,30,2024-03-13,213.3,172.64,252.82,1003.66,6.02,1648.44
10659,30,2024-03-14,240.75,193.74,610.42,51.71,46.88,1143.5
10660,30,2024-03-15,912.22,119.96,178.06,47.72,45.98,1303.94
10661,30,2024-03-16,532.06,95.69,310.36,264.49,33.2,1235.8
10662,30,2024-03-17,557.52,167.32,661.03,1080.35,60.53,2526.75
10663,30,2024-03-18,857.83,151.93,903.78,1189.95,94.37,3197.86
10664,30,2024-03-19,443.26,7.66,304.9,222.08,34.39,1012.29
10665,30,2024-03-20,704.31,51.64,591.38,956.13,35.71,2339.17
10666,30,2024-03-21,460.77,41.51,204.49,640.67,59.23,1406.67
10667,30,2024-03-22,195.96,11.16,842.1,1674.41,73.9,2797.53
10668,30,2024-03-23,539.78,112.92,470.46,542.64,29.39,1695.19
10669,30,2024-03-24,550.15,11.78,533.82,1660.84,69.17,2825.76
10670,30,2024-03-25,603.59,75.08,93.59,1764.79,65.58,2602.63
10671,30,2024-03-26,162.4,71.28,721.08,290.09,95.6,1340.45
10672,30,2024-03-27,439.64,119.86,623.44,770.31,15.69,1968.94
10673,30,2024-03-28,826.57,148.93,4.65,1031.72,19.2,2031.07
10674,30,2024-03-29,13.39,99.3,667.8,1797.87,24.44,2602.8
10675,30,2024-03-30,854.11,96.66,801.58,460.52,21.39,2234.26
10676,30,2024-03-31,117.9,74.78,963.89,92.5,5.95,1255.02
10677,30,2024-04-01,94.52,98.32,643.08,541.64,18.39,1395.95
10678,30,2024-04-02,685.2,13.69,549.08,1885.35,34.66,3167.98
10679,30,2024-04-03,281.49,51.1,829.8,636.27,34.64,1833.3
10680,30,2024-04-04,20.44,32.13,66.67,1464.3,86.87,1670.41
10681,30,2024-04-05,132.18,71.39,57.83,444.01,12.05,717.46
10682,30,2024-04-06,185.54,105.53,825.66,295.63,63.71,1476.07
10683,30,2024-04-07,667.54,46.05,859.48,1184.5,66.8,2824.37
10684,30,2024-04-08,335.56,74.92,599.21,699.05,42.28,1751.02
10685,30,2024-04-09,821.82,170.51,295.52,413.74,41.69,1743.28
10686,30,2024-04-10,626.64,46.21,471.69,1242.58,84.78,2471.9
10687,30,2024-04-11,131.47,167.5,227.81,1660.95,37.56,2225.29
10688,30,2024-04-12,983.95,12.58,216.51,1812.98,78.56,3104.58
10689,30,2024-04-13,332.93,167.94,153.49,1642.78,31.23,2328.37
10690,30,2024-04-14,592.14,10.89,217.61,1346.2,84.02,2250.86
10691,30,2024-04-15,247.35,100.5,958.6,1778.96,57.38,3142.79
10692,30,2024-04-16,666.68,113.44,909.18,882.37,20.54,2592.21
10693,30,2024-04-17,511.05,6.42,307.47,823.25,75.43,1723.62
10694,30,2024-04-18,8.03,2.94,667.6,1742.31,21.46,2442.34
10695,30,2024-04-19,403.81,140.95,521.14,782.37,32.38,1880.65
10696,30,2024-04-20,977.17,22.29,789.07,877.37,46.72,2712.62
10697,30,2024-04-21,976.67,67.41,234.01,617.03,57.25,1952.37
